""bad""",0,1
evar!!!,0,1
"&quot;hi,0,1
preview...,0,1
"*sigh*,0,1
original's,0,1
understands.,0,1
sofia.,0,1
scary...funny?,0,1
hyped....,0,1
hinges,0,1
sh(l)ock,0,1
before?,0,4
goodfellas?,0,1
"plodding,0,2
melding,0,1
dolman,0,1
try...for,0,1
saddens,0,1
competition..........?,0,1
movie(except,0,1
watch),0,1
was?,0,2
immoral.,0,1
features!!,0,1
hed,0,1
suckers.,0,1
granny!,0,1
footages!,0,1
god""",0,1
downgrade,0,1
options?,0,1
languages,0,2
slock!,0,1
upscale,0,1
pic./poor,0,1
upgrade/no,0,1
gush?,0,1
reality???,0,1
eye-a,0,1
door.,0,1
incessantly,0,1
wuthering,0,1
heights!,0,1
pinata-,0,1
duh?,0,1
cornball!,0,1
cardinal,0,1
"""fork""ing,0,1
awful",0,1
geeks!,0,1
"dragging,0,1
gruesome-but,0,1
starlina,0,1
deformed,0,1
pygmy,0,1
marmoset,0,1
needles,0,1
cropping,0,2
helm,0,1
what'd,0,1
recess,0,1
puhleeeeeeze!,0,1
jock-strap!,0,1
.not,0,1
serious????,0,1
high-concept,0,1
agonizing,0,1
freakiing,0,1
dolly's,0,1
"blew,0,2
kooky,0,1
abysmally,0,2
*must*,0,1
sequel's,0,1
island.....,0,1
devoured,0,1
intellectual...,0,1
yoda,0,2
diabetics,0,1
anti-&quot;catholic&quot;,0,1
diatribe,0,2
thing....bret,0,1
michaels...what,0,1
(bleep)?,0,1
bounced!""",0,1
dirty/disgusting,0,1
"grim,0,1
phoning,0,1
elses,0,1
unessesary,0,2
scientologists,0,1
swingers,0,1
dorkfest,0,1
2005!,0,1
(0,0,4
stars!),0,1
perfume,0,2
"""dad.,0,1
stuff?"",0,1
hardcores!!",0,1
shtick,0,1
rehashed,0,2
die?!,0,1
zak's,0,1
warmups!,0,1
value?,0,1
warned!&quot;,0,1
anhilation,0,3
"""cider,0,1
wickedness",0,1
grotty,0,1
""weekend,0,1
bernie's""",0,1
buys,0,1
""ship"",0,1
story",0,1
supremely,0,1
undergrad,0,1
project.,0,1
negitive,0,1
many.,0,2
oscars?,0,1
mantley,0,1
&quot;three&quot;,0,1
stopped!,0,1
title....,0,1
effects....,0,1
reined,0,1
"buck,0,1
hyped.,0,1
??????????????????,0,1
""fun"",0,1
advenure,0,1
(oh,0,1
corral,0,2
"traps,0,1
eh!,0,2
""r"",0,1
rating???",0,1
butched!,0,1
costs...,0,1
bozos,0,3
decay,0,2
it--,0,1
insanity!!!,0,1
overcomplicated,0,1
supes,0,1
political.,0,1
whatsoever,0,4
telivision,0,1
discs...,0,2
"uninspiring,0,1
over-the-hill,0,1
""preachy""",0,1
stroheim,0,1
picture:,0,1
muddy,0,1
corky,0,1
tears?,0,1
dumbbbbbb,0,1
sewage!!,0,1
"fitmama,0,1
hype....,0,1
'solaris,0,1
2002'...,0,1
reconmend,0,1
"nine,0,1
millinium,0,1
apostle:,0,1
cusack-little,0,1
""then,0,1
die...then,0,1
die!!!"",0,1
-ed,0,1
harley",0,1
of.........,0,1
spark.......,0,1
blubber,0,1
near-crap,0,1
believe!,0,1
arnold...,0,1
ummm...did,0,1
anti-simitic,0,1
amazon:,0,1
cut??????,0,1
reeked!,0,1
"'less,0,1
joking!!,0,1
uncompelling,0,1
bang.,0,1
alien:,0,1
ritter,0,2
belushi,0,2
annihilation,0,1
under-powered,0,1
&quot;selling,0,1
out&quot;,0,1
tackle,0,1
stupid!!,0,1
leroux's,0,1
massacred,0,2
chops,0,1
&quot;stupidity&quot;,0,1
(spoils,0,1
"action-adventure,0,1
hijacked,0,1
foxy,0,1
fubar'd,0,1
snooze!!!!!!!!!!!!!!!!!!,0,1
fantastick...,0,1
cheeta,0,1
him???,0,1
jin-boring,0,1
tried...and,0,1
xiii-the,0,1
moviepulse.net,0,1
70's..which,0,1
scared...,0,2
petersen's,0,1
raph,0,1
romatic,0,1
gadgets,0,1
newman`s,0,1
career!!!!,0,1
canceled....,0,1
pro-censorship,0,1
authoritarians,0,1
1.85:1,0,1
urgh,0,1
inter-,0,1
ryder-,0,1
upted.,0,1
russo,0,3
treachery,0,1
3-d!!!,0,1
teabing,0,1
violating,0,1
universe""",0,1
"interminable,0,2
worked--but,0,1
contained,0,2
it!!!!!!!!!!!!!!!!!!!!!!!,0,1
disney:,0,2
poorly-conceived,0,1
stars/amazon,0,1
gheorghiu,0,1
violetta,0,1
please..............,0,1
""watch"",0,1
""show"",0,1
#3,0,2
george",0,1
filled.,0,1
moderate,0,1
interpertation,0,1
underestimated,0,1
penthouse,0,1
pets,0,1
"boorish,0,1
what.,0,1
wants!,0,1
associated,0,3
issues...,0,1
vietnam-vet,0,1
flatter,0,1
10-year,0,1
soda.,0,1
holey,0,1
rise.,0,1
cities,0,1
fall.,0,1
survives.,0,1
whatever.,0,2
blind?,0,1
dizzy!,0,1
girlfriend.,0,1
un-lucky,0,1
"""102nd,0,1
floor.,0,2
movie...horrible,0,4
complex?,0,1
unnatural,0,1
amonk,0,1
maine!,0,1
""terrible"",0,2
hires,0,1
?????,0,3
yourself...and,0,1
$$$.,0,1
buy...rent,0,1
u-571,0,1
@#$%!,0,1
zepplin,0,1
infiltrated,0,1
lucasfilms...,0,1
wrrgghh!,0,1
movie?!,0,2
prescreen,0,1
cursed!,0,1
movie--butchered,0,1
"sophia,0,1
""godfather""....",0,1
boogyman,0,1
potted,0,1
nora...,0,1
boreing,0,1
penalty,0,1
"underplotted,0,1
uk/euro,0,1
124,0,1
"allan,0,1
quatermain,0,1
jock,0,1
wasps?,0,1
theories,0,2
gigli-,0,1
&quot;somebody,0,1
saaave,0,1
meee...&quot;,0,1
isaac,0,2
bashevis,0,1
trivialized,0,1
titus,0,3
glitters.....................,0,1
moore?,0,1
westerners,0,1
uaw,0,1
are?,0,1
should),0,1
explosive.,0,1
ouida,0,1
unrateable,0,1
mummy"",0,1
liaison,0,1
trend...,0,1
cookie-cutter,0,2
fizzles,0,4
jackpot!,0,1
despise,0,1
heatbroken!,0,1
classically,0,2
pants........,0,1
d.u.c.k,0,1
s.i.c.k!!!!!,0,1
cheh,0,1
chang,0,1
noooo,0,2
cord.,0,1
"unsatisfying,0,1
shadows?,0,1
masochist,0,2
insane....,0,1
feature's,0,1
crabpy,0,1
re-issue!!!!!,0,1
"x-mess:,0,1
song?,0,1
chance....,0,1
departures,0,1
idea!!...but,0,1
savings!!!!,0,1
around??????,0,1
messenger?,0,1
ff13,0,1
pt.2,0,2
loyalties,0,1
midgets,0,1
"bless,0,1
trash!?!,0,1
cucumo,0,1
pazuzu,0,1
pest,0,1
mother-daughter,0,1
director).....,0,1
steel?,0,1
quaid...,0,1
sacharine-coated,0,1
spews,0,1
"entire,0,1
iis,0,1
inexcusable,0,3
christ!!!,0,1
up.........,0,1
22nd,0,1
"h&aacute;,0,1
''corrupt'',0,1
sequel...when,0,1
"adrien,0,1
please.....i'm,0,1
beggin',0,1
"loud,0,3
&quot;sonata&quot;,0,1
chords!,0,1
unidentified,0,1
&quot;must-see,0,1
tv&quot;?,0,2
yup...just,0,1
detestable,0,1
anticomedy,0,1
vomitted,0,1
"comme,0,1
ci,0,2
kubrickian,0,1
pulpmeister.,0,1
asteroid,0,2
owned,0,1
immorrla,0,1
"""akira's,0,1
years...""",0,1
""chapter""...",0,1
production.....,0,1
ummmmm...ok,0,1
drug.,0,1
heroin,0,2
s&amp;m,0,1
&quot;lite&quot;.,0,1
oppressive,0,2
unrewarding,0,1
"well...horrible,0,1
organic,0,1
molecular,0,1
greed!!!,0,1
uhhhh...,0,2
umm...,0,2
"you'll,0,3
disbelieve,0,1
out..,0,1
before....no,0,1
wasted--but,0,1
self-portrait,0,1
book!!!!!,0,1
lynching,0,2
okay...if,0,1
i/mortal,0,1
stikes,0,1
re-edit--massacre,0,1
film--see,0,1
calf,0,1
dead!??,0,1
gracious,0,1
whaaa?,0,1
hairiest,0,1
raimis,0,1
ended.,0,3
wreck?,0,1
confusing....boring....annoying....why,0,1
bcieclipse,0,1
done?,0,3
story:fortress,0,1
mulder?,0,1
dark(and,0,1
timely)black,0,1
lousy...,0,1
pretentiously,0,2
attitudes,0,1
substitute/failure,0,1
dalloway,0,1
happened???,0,3
&quot;there&quot;,0,1
horrific.,0,1
redundant...,0,1
depressing!,0,3
defentaly,0,1
"garbage,0,5
stars?!,0,3
really!!!!???,0,1
ohhh,0,3
pretty...,0,1
blah.....,0,2
mundane,0,4
exit-,0,1
""king,0,1
cool""",0,1
victory?,0,1
they!!!,0,1
ludicrously,0,1
disjointed.,0,1
touch.,0,1
unhinged,0,2
ew,0,1
stevens....disappointment!,0,1
sugary-sweet,0,1
'sapphire',0,1
'merde',0,1
seconds.,0,1
uniformly,0,1
b...b.......bbbb.......boy,0,1
thing...(*,0,1
bat-fan,0,1
movie....he,0,1
donner's,0,2
awful..,0,1
cambridge,0,1
impressive....,0,1
tidied,0,1
iv;,0,1
grief...its,0,1
"gruelling,0,1
59,0,1
documented,0,1
lies!!!!!,0,1
dung,0,5
worse....,0,1
-----1000000000000000000000000000000000000000000stars!!!!!!!,0,1
zombie?,0,1
lobotomy,0,1
""veronica,0,1
guerin"",0,1
sally:,0,1
thinking?!?!,0,2
action/adventure.,0,1
conscience....,0,1
c2g:,0,1
"surrelistic,0,1
editions""",0,2
clinton,0,1
loser.,0,2
photographic,0,1
pressed,0,1
free...,0,1
.why?,0,1
hopkins-weak,0,1
"tripe,0,1
precipice,0,1
dorm,0,2
samuri,0,1
solutions,0,1
nikola,0,1
tesla,0,1
pila,0,1
cocina,0,1
too),0,1
polpettone!!,0,1
midway?,0,1
bit.,0,2
interest.,0,2
1.33:1??,0,1
"""reality,0,1
godzilla",0,2
"sub,0,1
rosa,0,1
simba's,0,1
flounder,0,2
"mostly,0,4
forgettable.,0,1
""cooked"",0,1
footage",0,1
"copycat,0,1
pricilla,0,1
"technical,0,1
dumbest!,0,1
retarded.,0,1
robocop's,0,1
6/10,0,1
un-happy,0,2
blooper,0,1
hmmmm,0,1
unwatchable....,0,1
*dull*?,0,1
"buster,0,1
""college""",0,1
ugh!!!!!,0,1
binding.,0,1
israeli,0,1
bakri,0,1
munch,0,2
munch.,0,1
exhausting,0,1
&quot;perhaps,0,1
probadly,0,1
adolescent's,0,1
90's??,0,1
magnified,0,1
sigh...,0,2
thing...avoid,0,1
dawn?,0,1
"dopey,0,1
doylish?,0,1
acurate,0,1
baaahhh!,0,2
mesmerized,0,1
slog.,0,1
"&quot;mrs.,0,1
dvd-rs,0,1
zero!!!!,0,1
ugh!!,0,2
misers?,0,1
forgettable....,0,1
speciale,0,1
dead!!,0,1
ted,0,4
turners,0,1
whoops,0,3
f@#%!,0,1
betrayed,0,1
dics.,0,1
"""rockford,0,1
files""+,0,1
""shaft"",0,1
""marlowe"",0,1
combonation",0,1
&quot;buzz,0,1
lightyear&quot;,0,1
direct-to-video,0,3
yet....,0,1
nikita?,0,1
(*&amp;())_)&amp;^%%&amp;*()*&amp;%$!@#,0,1
memorable.,0,1
raunching,0,1
""hill,0,1
house""",0,1
sort-of,0,1
"""brenda,0,1
hmmmm...,0,2
stripe.,0,1
"retro,0,1
tranny,0,1
rampage!,0,1
this!!!!,0,4
pig's,0,1
spit.,0,1
debt,0,1
godsend,0,2
droll,0,1
contrivance,0,1
absurdity.,0,1
capitalists,0,1
them),0,2
rediculous!,0,1
destructs,0,1
viewing!&quot;,0,1
chupra-alien?,0,1
avg,0,1
3.776,0,1
recommened,0,1
godzilla.,0,1
larter,0,1
hottie.,0,1
misused,0,1
"informationally,0,1
'showgirls',0,1
&quot;jack&quot;,0,1
time...............,0,1
8-(,0,1
wildcats,0,1
hawks,0,2
work&#65533;,0,1
reproach,0,1
eraser,0,1
after-taste!,0,1
l932,0,1
bloat,0,1
"haunted,0,1
*spoilers,0,1
ahead*,0,1
moll,0,1
schmoll,0,1
hmmm,0,4
go...hmmmm,0,1
urine.,0,1
ship....,0,1
thpppt!,0,1
thinking?!!!!!,0,1
"glorified,0,1
re-enactment,0,1
get??,0,1
"historic,0,1
ow,0,1
redeem,0,1
joke's,0,1
camelot.,0,1
hope?,0,2
[remake],0,1
knighty,0,1
chemical,0,1
tarantulas.,0,1
twaddle,0,4
picture-poor,0,1
"gotham/alpha,0,1
neilson,0,1
movies.....horrible,0,1
0...,0,1
recovery!,0,1
eeek!,0,1
""scary,0,2
presents:,0,1
greenfield,0,1
earthquake!,0,1
"blah,0,4
irony.,0,1
$107,0,1
fare!,0,1
pass........,0,1
vivien`s,0,1
"stale,0,2
scene!?!,0,1
[us],0,1
sweet.....,0,1
"""greater,0,1
co-prosperity,0,1
sphere""",0,1
drek,0,2
"morally,0,1
block!,0,1
felt!,0,1
celluiloid.,0,1
metafictional,0,1
worserer,0,1
hand?,0,1
then...but,0,1
horror/movies,0,1
friend.,0,1
player?,0,2
faust:,0,1
teacher's,0,1
good........,0,1
attempt...,0,3
"gould,0,1
""comedy,0,1
alive",0,1
tingle,0,1
cartoon...taken,0,1
traffic.,0,1
sack,0,1
abomination!,0,2
hi-def,0,3
........boo.,0,1
designers,0,1
banality.,0,2
plagarism,0,1
emilo's,0,1
mother?,0,1
supposedly,0,2
stepin,0,1
fetchet,0,1
reincarnated?,0,1
swashbucker,0,1
pollution,0,1
dis-educational,0,1
transfers?,0,1
"unwatchable,0,2
ok;,0,1
'oh,0,1
knuckle,0,1
nihilist,0,1
&quot;beyond&quot;,0,1
64,0,1
stop!!!!!!,0,1
inadequate,0,1
protaganist,0,1
""meridian,0,1
collection"",0,1
0.",0,1
horrible""",0,1
'13',0,1
weapon...just,0,1
need:,0,1
untrue,0,1
[not,0,1
good]!,0,2
"kinda,0,1
control?,0,2
humanity...,0,1
slept...,0,1
apallingly,0,1
this&quot;,0,1
buget,0,1
twisty?,0,1
predictable?,0,1
agree-a,0,1
badddddddddddddddddd!!!!!!!!!,0,1
dog),0,1
i-i-i-i-i-i-i,0,1
practice!.,0,1
(2004),0,1
casting....and,0,1
"adventure,0,1
caption,0,2
re-read,0,1
yuk!!!!,0,1
weighed,0,1
debauchery",0,1
chacun,0,1
gout,0,1
hype..overrated,0,1
whodunit?,0,2
whocare?,0,1
trog??,0,1
movies?!?,0,1
&quot;wild,0,1
worst&quot;!,0,1
moustache,0,1
mona,0,2
lisa.,0,1
palm,0,1
"""hi-yo,0,1
stupid""",0,1
cops-and-robbers;,0,1
boycott!,0,1
parking,0,1
ample.,0,1
snore.,0,1
adventure""",0,1
accent!!!,0,1
preachy...,0,1
portrayl,0,1
**phew**,0,1
problems?,0,1
long&drawn,0,1
out&re-cycled,0,1
adam?,0,1
mazzzzzzzz.,0,1
colour!,0,1
oy!,0,1
carboard,0,1
"kidding,0,1
void!,0,2
stinko-roonie!,0,1
english.""",0,1
alright&fun,0,1
(both,0,1
"hopeless,0,1
student's,0,1
practium,0,1
esperando,0,1
edicion,0,1
serio...,0,1
gibson?,0,1
quasi,0,1
they're...arrghh,0,1
balderdash!,0,1
"ohh,0,1
(too,0,1
metal....thud!!!,0,1
tarr,0,1
sucked.....,0,1
youtube.,0,1
..more,0,1
bile,0,1
painstaking,0,1
transfer!!,0,1
been..better,0,2
correct!!,0,1
malevolence,0,1
personified,0,2
"nope...,0,1
""theatrical"",0,1
version!",0,2
rodentz,0,1
suckz...........,0,1
gold!,0,2
williams.,0,1
&quot;dead&quot;,0,1
stars?.,0,1
busey,0,1
make-up,0,2
seasick?,0,1
4......this,0,1
steam.....fast!,0,1
manos,0,1
""where,0,1
began""",0,1
comparable,0,1
lfn,0,1
pretensions,0,1
rude..!,0,1
complete!,0,2
joanna,0,1
kerns,0,1
""nudity""",0,1
carttoonish,0,1
landis-,0,1
age!',0,1
close...,0,3
terrible!!!!!!!!!!(4,0,1
10),0,1
oh!...this,0,1
tidbits-,0,1
crumb!",0,1
*lite*,0,1
grams?,0,1
mess!!!,0,2
anti-science.,0,1
ent,0,1
dullsville,0,3
subpar,0,3
mothra.,0,1
amuses,0,1
me."",0,1
amused,0,2
somebody...",0,1
cannibalism,0,1
'special,0,1
edition',0,2
mirth,0,1
robinson's,0,1
'freddy's,0,1
revenge',0,1
hat.,0,1
o.k!,0,1
chessy,0,2
zzzzzzzzzzzzzzzzzzzzz,0,1
regret.,0,1
humiliating!,0,1
degrading!""",0,1
disapointment.,0,1
samsung,0,1
bd-p1200,0,1
zzzzzzzzzz....,0,1
"norris's,0,1
spewing,0,1
queens,0,1
stockard,0,1
channing.,0,1
tz,0,2
helstupid,0,1
lenticular,0,2
foxed,0,2
wishmaster,0,3
"clunky,0,1
glucose!,0,1
outdated.,0,1
dullified,0,1
cargo.""",0,1
&quot;rent,0,1
buy',0,1
"""behold,0,1
horse""",0,1
"ducks,0,1
ciggarettes,0,1
remeber...,0,1
definiton,0,1
misunderstanding,0,1
blacula=,0,1
"blindsided,0,1
""swan,0,1
lake""",0,1
compare!!!,0,1
interesing!,0,1
quriously,0,1
&quot;querelle&quot;,0,1
weak....,0,1
stunkika,0,1
haters...,0,1
quickly!,0,1
mackeral,0,1
disasppointment,0,1
pits!!!,0,1
intelligent?,0,2
hour....,0,1
succeed.,0,1
rip-off!!!!!!!!!!!!!!!!!!,0,1
enders,0,1
tudorian...,0,1
gables?,0,1
branching?,0,1
place!!!,0,1
room!!!,0,1
2-star,0,2
2003!!!,0,1
ups.,0,1
(zeta-jones,0,1
swoosh,0,1
cyclone,0,1
released???,0,2
hit&alot,0,1
flop!!,0,2
??????????????,0,1
conversion,0,2
feldgrau.,0,1
experiment?,0,1
again..............,0,1
13:,0,1
'0'....,0,1
toddler!!,0,1
croissant?,0,1
shiiieet,0,1
corny.,0,2
ssslllloooowwww,0,1
&quot;cruel,0,1
bell...,0,1
"intermittently,0,2
ever...oh,0,1
them:,0,2
recordings,0,2
shelf.,0,1
overhype!,0,1
disappointment..,0,1
'time',0,2
"because,0,1
""cyborg"",0,1
expecting....",0,1
crapfest,0,1
pseudo-euro,0,1
mooseport,0,1
moosey,0,1
mexico!,0,1
criterion?,0,2
guardian,0,1
aquatic,0,1
sleeps,0,1
fishes....it's,0,1
graves,0,2
forgotten.....,0,1
bother...,0,2
mini!!!,0,1
spiritually,0,1
enterprise,0,2
vol.2?,0,1
embarrasingly,0,1
(star),0,1
acted.,0,1
noe,0,1
"travolta,0,1
set????!!!!!!!!,0,1
recommendation,0,1
massacre.,0,2
heidi-low,0,1
kirsten.,0,1
newhart,0,2
operator),0,1
spoon-fed,0,1
armageddon!!!,0,1
"&quot;charlie,0,1
fiction/horror/suspense,0,1
"check,0,2
quality....but.....,0,1
'40s,0,1
regurgitate.,0,1
soundtrack!,0,1
newage,0,1
hahahaha!,0,1
fock,0,1
"horribile,0,1
dreamcatcher,0,4
oblivion...,0,1
revo,0,1
sirens,0,1
unfocused,0,4
decent...,0,1
vorhees,0,1
"antonio,0,1
*bluuuurch*,0,1
"professionally,0,1
minghella,0,2
wwii-flick,0,1
vero,0,1
italia!,0,1
sorority,0,1
powerful....,0,1
boringggggg!,0,1
snoooooooze,0,1
fest.,0,3
'journey,0,1
reruns,0,1
deal?!,0,1
"2.35,0,1
c-,0,2
(passing),0,1
'million,0,1
dollar',0,1
remove,0,2
unforgivably,0,1
stoned...,0,1
peeeyouuuu.....,0,1
b-o-r-i-n-g,0,2
vampires?,0,1
advisor,0,1
amadeus,0,1
hell!!!!,0,1
back-o,0,1
jack-o,0,1
read:,0,1
swordfights,0,1
great...but,0,1
gen-why??,0,1
motif,0,1
rip-off!!!,0,1
pretender,0,2
dream.....,0,1
garbled,0,1
scream...,0,1
troublesome,0,1
rational.,0,1
dangerous.,0,1
glamorus,0,1
arrogant;,0,1
insecure.,0,1
debated,0,1
loathed,0,1
start.,0,3
"king,0,1
'godfather',0,1
what!?,0,1
'gladiator',0,1
pretends,0,1
around....,0,1
actors!!,0,1
"""virginal"",0,1
[:-(",0,1
pricey?,0,1
"metropolis,0,1
"incomplete,0,1
highly-defined,0,1
firmer,0,1
general),0,1
sense.,0,4
nigel,0,1
chomped,0,1
dead&quot;:,0,1
soceity.,0,1
ash.,0,1
disappointment--the,0,1
child?,0,1
kinky....,0,1
role?,0,1
rakeing,0,1
""das,0,1
boot""",0,1
marines,0,2
eyes?,0,1
eat...,0,1
maverick...,0,1
blahhhhhh,0,1
wanted....least,0,1
whaaaaaaa?,0,1
"unrelenting,0,1
laserdisc.,0,1
bizaar,0,1
boring...slow....good,0,1
tho,0,1
11??,0,1
me????,0,1
tuned,0,1
games',0,1
point!,0,1
take-off,0,1
sleepwalkers....one,0,1
yawn......,0,1
kimba!!!!!!!!!!,0,1
"aww...,0,1
punched,0,2
"destined,0,1
""unfinished""",0,1
""colon"",0,1
title...",0,1
darkness...and,0,1
"superdrupper-man,0,1
hell?!,0,1
"thou,0,1
shalt,0,1
ten""",0,1
letdown:,0,1
obrow's,0,1
dripped,0,1
(1995),0,1
mirror?,0,1
truth-challenged,0,1
media.,0,2
kidman's,0,1
wiggling,0,1
sportsfans,0,1
warning!!!!!,0,1
drying,0,1
wrong???,0,1
through...,0,1
bullit,0,1
hd/dvd,0,1
appalling.,0,1
adopter,0,1
machine-will,0,1
gore),0,1
thar,0,1
hills!,0,1
hours...,0,2
anyday!,0,1
worst!!!!,0,1
shrug.,0,1
&quot;overrated&quot;,0,1
meaning!,0,1
geezers""",0,1
amphetamine,0,1
sham.,0,1
perpetrated,0,1
vain,0,2
terriblerinth,0,1
yeoh,0,1
leisure,0,1
future.,0,1
hudson.,0,2
deepest,0,1
crap!!,0,2
ending),0,1
problematic,0,5
post-apocalyptic...,0,1
beach!,0,1
"""out,0,1
derk""",0,1
idiots...,0,1
original!!!!!!!,0,1
freaks.,0,1
scout!,0,1
torches,0,1
sloooooooooooooooow,0,1
booooooooorinnnnng,0,1
filmaking!,0,1
unimportant,0,1
""requiem,0,1
dream"",0,1
adams',0,2
fizz,0,1
boooorrrriiiinnnng!,0,1
porky,0,1
"""portland's,0,1
"""booo!!!,0,1
missing!""",0,1
""boo!!!""",0,1
abso-mother,0,1
frocking-lutely,0,1
rotten!,0,1
terrible!!!!,0,2
kaufman-esque,0,1
movie....that,0,1
grossiest,0,1
award...,0,1
gyllenhaal's,0,1
stright-to-video,0,1
[angry],0,1
shame!!!,0,2
angelika......not!,0,1
last---yuk!,0,1
"schwarzenegger,0,1
incoherent...,0,1
someone....,0,1
blaire,0,1
fallen.,0,1
voters,0,1
voted!,0,1
(-1),0,1
~audio,0,1
bad~,0,1
listwening,0,1
lyh,0,1
cart,0,1
movie...ditto,0,1
thinking?!""",0,1
20%,0,1
thirds,0,1
the...,0,4
score!!,0,1
willam,0,1
blade??!!,0,1
costner:,0,1
..meh.,0,1
(un)improvement,0,1
there're,0,1
accoustic?,0,1
agony...!!,0,1
fessenden's,0,1
mups-but,0,1
bloodyrayne,0,1
"horrifyingly,0,1
bad?????,0,1
cure!,0,1
yawwwwn...but,0,1
guess?,0,1
bother....stick,0,1
star....all,0,1
jiminy,0,1
cricket!,0,1
terrible!!,0,2
beginzzzzz...franchise,0,1
smell?,0,2
horriable,0,1
theologically,0,1
impoverished,0,1
concepts,0,3
release.....5,0,1
though!!!,0,1
literalism,0,1
"ive,0,1
agit-prop,0,1
dwindling,0,1
stardust,0,1
wardrobe,0,3
dearth,0,2
copperfields,0,1
book!!!!,0,1
grilled,0,1
review.....nuff',0,1
"sparked,0,1
crisis--not!,0,1
adjectives,0,1
leftovers,0,1
sd,0,1
star-made,0,1
"pixar,0,1
matrix&quot;,0,1
&quot;blade&quot;,0,1
movie????,0,1
2.35,0,1
insane.,0,2
kris,0,1
zero...,0,2
downer!,0,1
bullock!,0,1
&quot;total,0,1
eclipse&quot;,0,1
inhumanity,0,1
reposible,0,1
if......,0,1
it--only,0,1
""uncut"",0,1
stinkburger,0,1
f/x,0,1
subtle....,0,1
frisky,0,1
garbage...,0,4
scat,0,1
kiss?,0,1
gulibile.....,0,1
stars...if,0,1
crucified,0,2
disinter,0,1
drama/romance,0,1
yipes!!,0,1
ogre,0,1
"gets,0,1
wes?,0,1
conductor,0,1
continuo,0,1
story...motel,0,1
reck.,0,1
tastelessness,0,1
japanese/danish,0,1
tenk,0,1
vedy,0,1
""affair"",0,1
forget",0,2
""roger,0,1
corman""",0,1
yawn!!!,0,1
a******s!!!!!,0,1
madhouse!!,0,2
raiser,0,1
disapointed!,0,1
director/actor,0,1
rippp-offff!,0,1
scray.,0,1
noooooooooo!,0,1
"""o"",0,1
please!!!!!!!",0,1
misbegotten,0,2
delay?,0,1
grime,0,1
gore.,0,2
"grr,0,1
casuality,0,1
""realism""",0,1
problems!!,0,1
bond??,0,1
liberalism's,0,1
salvage,0,4
unbound,0,1
comte,0,1
disbelief.,0,1
pit.....,0,1
"&quot;me,0,1
penalty!,0,1
(part,0,3
8),0,1
unmoving.,0,1
as.....,0,1
"...for,0,1
[dvd]...and,0,1
""no""",0,1
aspires,0,3
crummy,0,3
yawn*,0,1
was....well,0,1
compare...,0,1
erased...,0,1
$$,0,2
0/5,0,1
nytol,0,1
design?,0,1
snoozeport,0,1
intorlerably,0,1
screenwriters,0,1
lestat!,0,1
"""dolly,0,1
worthy?,0,1
&quot;crap&quot;?,0,1
light...,0,2
names.,0,1
scan??!?!?!,0,1
buy-,0,1
dissenter,0,1
horrible............,0,1
o&#65533;clock,0,1
vanished,0,2
objectionably,0,1
sheik.,0,1
unpatriot,0,1
tucci,0,1
""guilty,0,1
pleasure"",0,1
flipper!,0,2
flub-a-flub-flub...,0,1
donut,0,1
thouroughly,0,1
yawnnnnn,0,1
saddles...,0,1
&quot;cashing,0,1
classic&quot;,0,1
watching???,0,1
unsuitable,0,2
cares.....probably,0,1
disrespectful,0,2
"re-make,0,1
positives.,0,1
pony-tailed,0,1
opened,0,3
forgoten,0,1
aliens...it,0,1
""so-what"",0,1
predictible,0,2
anaconda,0,1
ref,0,2
"unclear,0,1
nightmare-------do,0,1
asleep.,0,1
scary....at,0,1
"faded,0,1
screen:,0,1
2.85:1,0,1
chile,0,2
hitch--and,0,1
crapped,0,1
pigeons,0,1
screwballs,0,1
spoken.,0,1
cotton-eyed,0,1
day....(yawn),0,1
mgm!,0,1
remastering.,0,1
marianas,0,1
law!!!!!,0,1
awful;,0,3
mutants!,0,1
soprano,0,1
viii????,0,1
hmmmmmmm,0,1
alone..,0,1
already...and,0,1
adamson,0,1
duo?,0,1
cesar,0,1
milan?,0,1
introduction...,0,1
chucky?,0,1
hitchcockians,0,1
mind-numbingly,0,1
remade!,0,1
mid-60s,0,1
hopes!,0,1
"""unlike,0,1
"""dupree"",0,1
year",0,1
peet,0,1
subtitles??,0,2
placement!,0,1
zulus,0,1
teutoburger,0,1
wald?,0,1
""very,0,1
weak"",0,1
djinn,0,2
devilish,0,1
monster!!!!!!!!!!!,0,1
"""scoop"",0,1
headlines!",0,1
(5,0,3
*),0,1
bo-ring!!!!,0,1
meryl's,0,1
wait:,0,1
up:,0,1
yo-yo,0,1
dressed,0,4
boasts,0,2
outhouse!,0,1
patton-dollector's,0,1
modernistic,0,1
fill.,0,1
agree...tarantino,0,1
institutionalized!,0,1
died...........,0,1
gun.....,0,1
but................,0,1
trekkies!,0,1
influenced,0,1
tenth,0,1
what.....,0,1
humanity........,0,1
rock',0,1
rock'?,0,1
fumbled,0,1
triple-dip,0,1
rereleases,0,1
collatteral,0,1
edit.,0,1
cut""...",0,1
face...,0,1
but..................!,0,1
*english*,0,1
gobblygook,0,1
eye-candy:,0,1
waste:,0,1
prolonged,0,1
chances,0,3
hanukkah,0,1
christams,0,1
deadliest,0,1
regurgitation,0,1
clue.,0,1
10?,0,1
trouble.,0,1
anaconda.,0,1
ishstar,0,1
quality?,0,3
misanthropy,0,1
